,completename,nodeId,label,CC,PC,LOC,NCMIC,NCMEC,NECA,NAMFAEC,classID,NCM
230,com_google_security_zynamics_binnavi_API_plugins_IGraphMenuPlugin_closed,230,0,1,1,6,0,0,0,0,112,0
231,com_google_security_zynamics_binnavi_API_plugins_PluginInterface_instance,231,0,1,0,14,1,0,0,0,113,1
232,com_google_security_zynamics_binnavi_API_plugins_PluginInterface_getMainWindow,232,0,1,0,8,0,0,0,0,113,0
233,com_google_security_zynamics_binnavi_API_plugins_PluginInterface_show,233,0,7,3,38,0,14,9,4,113,14
234,com_google_security_zynamics_binnavi_API_plugins_PluginInterface_removeListener,234,0,1,1,7,0,1,1,1,113,1
235,com_google_security_zynamics_binnavi_API_plugins_PluginInterface_getProgramPath,235,0,1,0,7,0,0,0,0,113,0
236,com_google_security_zynamics_binnavi_API_plugins_IProjectMenuPlugin_extendProjectMenu,236,0,1,1,6,0,0,0,0,114,0
237,com_google_security_zynamics_binnavi_API_plugins_IProjectFolderMenuPlugin_extendProjectFolderMenu,237,0,1,1,7,0,0,0,0,115,0
238,com_google_security_zynamics_binnavi_API_reil_ReilBlock_link,238,0,1,2,9,0,0,0,0,116,0
239,com_google_security_zynamics_binnavi_API_reil_ReilEdge_getType,239,0,1,0,7,0,0,0,0,117,0
240,com_google_security_zynamics_binnavi_API_plugins_PluginRegistry_PluginRegistry,240,0,1,1,7,0,0,0,0,118,0
241,com_google_security_zynamics_binnavi_API_reil_ReilBlock_getInstructions,241,0,1,0,7,0,0,0,0,116,0
242,com_google_security_zynamics_binnavi_API_plugins_PluginRegistry_getNative,242,0,1,0,3,0,0,0,0,118,0
243,com_google_security_zynamics_binnavi_API_reil_ReilEdge_getSource,243,0,1,0,7,0,1,1,1,117,1
244,com_google_security_zynamics_binnavi_API_reil_ReilBlock_ReilBlock,244,0,1,1,11,1,0,0,0,116,1
245,com_google_security_zynamics_binnavi_API_reil_ReilInstruction_ReilInstruction,245,0,1,1,10,6,7,4,3,119,13
246,com_google_security_zynamics_binnavi_API_reil_ReilInstruction_check3,246,0,1,1,9,0,0,0,0,119,0
247,com_google_security_zynamics_binnavi_API_reil_ReilGraph_ReilGraph,247,0,5,2,18,0,1,1,1,120,1
248,com_google_security_zynamics_binnavi_API_reil_ReilOperand_getValue,248,0,1,0,7,0,1,1,1,121,1
249,com_google_security_zynamics_binnavi_API_reil_ReilOperand_getType,249,0,1,0,7,0,1,1,1,121,1
250,com_google_security_zynamics_binnavi_API_reil_mono_InstructionGraphNode_InstructionGraphNode,250,0,2,1,10,0,0,0,0,122,0
251,com_google_security_zynamics_binnavi_API_reil_mono_InstructionGraphNode_getChildren,251,0,2,0,11,0,1,1,1,122,1
252,com_google_security_zynamics_binnavi_api2_plugins_IPlugin_getGuid,252,0,1,0,6,0,0,0,0,123,0
253,com_google_security_zynamics_binnavi_config_ColorsConfigItem_setRegisterColor,253,0,1,1,3,0,0,0,0,124,0
254,com_google_security_zynamics_binnavi_config_ColorsConfigItem_getVariableColor,254,0,1,0,3,0,0,0,0,124,0
255,com_google_security_zynamics_binnavi_config_ColorsConfigItem_setAdjustorThunkFunctionColor,255,0,1,1,3,0,0,0,0,124,0
256,com_google_security_zynamics_binnavi_config_ColorsConfigItem_setNormalFunctionColor,256,0,1,1,3,0,0,0,0,124,0
257,com_google_security_zynamics_binnavi_config_ColorsConfigItem_getThunkFunctionColor,257,0,1,0,3,0,0,0,0,124,0
258,com_google_security_zynamics_binnavi_config_ColorsConfigItem_getBasicBlocksColor,258,0,1,0,3,0,0,0,0,124,0
259,com_google_security_zynamics_binnavi_config_ColorsConfigItem_setThunkFunctionColor,259,0,1,1,3,0,0,0,0,124,0
260,com_google_security_zynamics_binnavi_config_ColorsConfigItem_getLibraryFunctionColor,260,0,1,0,3,0,0,0,0,124,0
261,com_google_security_zynamics_binnavi_config_ColorsConfigItem_getLocalCommentColor,261,0,1,0,3,0,0,0,0,124,0
262,com_google_security_zynamics_binnavi_config_ColorsConfigItem_getGlobalCommentColor,262,0,1,0,3,0,0,0,0,124,0
263,com_google_security_zynamics_binnavi_config_ColorsConfigItem_setLibraryFunctionColor,263,0,1,1,3,0,0,0,0,124,0
264,com_google_security_zynamics_binnavi_config_ColorsConfigItem_getOperandSeparatorColor,264,0,1,0,3,0,0,0,0,124,0
265,com_google_security_zynamics_binnavi_config_ConfigManager_instance,265,0,1,0,7,0,0,0,0,125,0
266,com_google_security_zynamics_binnavi_config_ConfigManager_updateGraphSettings,266,0,1,2,37,0,66,10,29,125,66
267,com_google_security_zynamics_binnavi_config_ConfigManager_updateCallgraphSettings,267,0,1,1,8,1,3,3,1,125,4
268,com_google_security_zynamics_binnavi_config_ConfigManager_getDefaultFlowGraphSettings,268,0,1,0,3,0,2,1,2,125,2
269,com_google_security_zynamics_binnavi_config_ConfigManager_getDefaultCallGraphSettings,269,0,1,0,3,0,2,1,2,125,2
270,com_google_security_zynamics_binnavi_config_DatabaseConfigItem_getIdentity,270,0,1,0,3,0,0,0,0,126,0
271,com_google_security_zynamics_binnavi_config_DebugColorsConfigItem_getBreakpointDisabled,271,0,1,0,3,0,0,0,0,127,0
272,com_google_security_zynamics_binnavi_config_DatabaseConfigItem_setHost,272,0,1,1,3,0,0,0,0,126,0
273,com_google_security_zynamics_binnavi_config_GeneralSettingsConfigItem_setLastDirectory,273,0,1,1,3,0,0,0,0,128,0
274,com_google_security_zynamics_binnavi_config_DebugColorsConfigItem_setBreakpointEnabled,274,0,1,1,3,0,0,0,0,127,0
275,com_google_security_zynamics_binnavi_config_GeneralSettingsConfigItem_setSupportEmailAddress,275,0,1,1,3,0,0,0,0,128,0
276,com_google_security_zynamics_binnavi_config_DebugColorsConfigItem_setBreakpointDisabled,276,0,1,1,3,0,0,0,0,127,0
277,com_google_security_zynamics_binnavi_config_DebugColorsConfigItem_setBreakpointHit,277,0,1,1,3,0,0,0,0,127,0
278,com_google_security_zynamics_binnavi_config_GraphSettingsConfigItem_isProximityBrowsing,278,0,1,0,3,0,0,0,0,129,0
279,com_google_security_zynamics_binnavi_config_GraphSettingsConfigItem_getProximityBrowsingThreshold,279,0,1,0,3,0,0,0,0,129,0
280,com_google_security_zynamics_binnavi_config_GraphSettingsConfigItem_setMultipleEdgesAsOne,280,0,1,1,3,0,0,0,0,129,0
281,com_google_security_zynamics_binnavi_config_GraphSettingsConfigItem_setDrawBends,281,0,1,1,3,0,0,0,0,129,0
282,com_google_security_zynamics_binnavi_config_GraphSettingsConfigItem_setEdgeHidingMode,282,0,1,1,3,0,0,0,0,129,0
283,com_google_security_zynamics_binnavi_config_GeneralSettingsConfigItem_getPlugins,283,0,1,0,3,0,0,0,0,128,0
284,com_google_security_zynamics_binnavi_config_GeneralSettingsConfigItem_getIdaDirectory,284,0,1,0,3,0,0,0,0,128,0
285,com_google_security_zynamics_binnavi_config_GeneralSettingsConfigItem_isMaximizeWindow,285,0,1,0,3,0,0,0,0,128,0
286,com_google_security_zynamics_binnavi_config_GraphSettingsConfigItem_getHierarchicMinimumEdgeDistance,286,0,1,0,3,0,0,0,0,129,0
287,com_google_security_zynamics_binnavi_config_GraphSettingsConfigItem_setCircularMinimumNodeDistance,287,0,1,1,3,0,0,0,0,129,0
288,com_google_security_zynamics_binnavi_config_GraphSettingsConfigItem_setEdgeHidingThreshold,288,0,1,1,3,0,0,0,0,129,0
289,com_google_security_zynamics_binnavi_config_GraphSettingsConfigItem_setOrthogonalLayoutStyle,289,0,1,1,3,0,0,0,0,129,0
290,com_google_security_zynamics_binnavi_config_GraphSettingsConfigItem_getOrthogonalLayoutStyle,290,0,1,0,3,0,0,0,0,129,0
291,com_google_security_zynamics_binnavi_config_GraphSettingsConfigItem_getZoomSensitivity,291,0,1,0,3,0,0,0,0,129,0
292,com_google_security_zynamics_binnavi_Database_AbstractModuleCreator_getProvider,292,0,1,0,5,0,0,0,0,130,0
293,com_google_security_zynamics_binnavi_Database_AbstractSQLProvider_parseSQLFile,293,0,3,1,20,0,0,0,0,131,0
294,com_google_security_zynamics_binnavi_Database_AbstractSQLProvider_setRawModules,294,0,1,1,3,0,0,0,0,131,0
295,com_google_security_zynamics_binnavi_config_PluginConfigItem_isLoad,295,0,1,0,3,0,0,0,0,132,0
296,com_google_security_zynamics_binnavi_config_PluginConfigItem_getGUID,296,0,1,0,3,0,0,0,0,132,0
297,com_google_security_zynamics_binnavi_Database_AbstractSQLProvider_findProject,297,0,1,1,13,0,0,0,0,131,0
298,com_google_security_zynamics_binnavi_Database_AbstractSQLProvider_getModules,298,0,1,0,3,0,0,0,0,131,0
299,com_google_security_zynamics_binnavi_Database_AbstractSQLProvider_getConnection,299,0,1,0,7,0,0,0,0,131,0
300,com_google_security_zynamics_binnavi_Database_CDatabase_CDatabase,300,0,1,9,26,0,1,1,1,133,1
301,com_google_security_zynamics_binnavi_Database_AbstractSQLProvider_setViewTagManager,301,0,1,1,3,0,0,0,0,131,0
302,com_google_security_zynamics_binnavi_Database_CDatabase_connect,302,0,2,0,51,0,10,7,3,133,10
303,com_google_security_zynamics_binnavi_Database_CDatabase_load,303,0,12,0,73,5,17,8,5,133,22
304,com_google_security_zynamics_binnavi_Database_CDatabase_loadViewTagManager,304,0,1,0,15,0,6,6,1,133,6
305,com_google_security_zynamics_binnavi_Database_CConnection_executeQuery,305,0,6,2,40,5,4,2,2,134,9
306,com_google_security_zynamics_binnavi_Database_CConnection_isConnectionValid,306,0,2,0,13,0,1,1,1,134,1
307,com_google_security_zynamics_binnavi_Database_CDatabaseConfiguration_setName,307,0,3,1,19,0,2,2,1,135,2
308,com_google_security_zynamics_binnavi_Database_CDatabaseConfiguration_getDescription,308,0,1,0,7,0,0,0,0,135,0
309,com_google_security_zynamics_binnavi_Database_CDatabaseConfiguration_setDescription,309,0,3,1,20,0,2,2,1,135,2
310,com_google_security_zynamics_binnavi_Database_CDatabaseConfiguration_getDriver,310,0,1,0,7,0,0,0,0,135,0
311,com_google_security_zynamics_binnavi_Database_CDatabaseContent_CDatabaseContent,311,0,1,9,23,0,0,0,0,136,0
312,com_google_security_zynamics_binnavi_Database_CDatabaseConfiguration_isAutoConnect,312,0,1,0,8,0,0,0,0,135,0
313,com_google_security_zynamics_binnavi_Database_CDatabaseConfiguration_setPassword,313,0,3,1,20,1,2,2,1,135,3
314,com_google_security_zynamics_binnavi_Database_CDatabase_loadUserManager,314,0,2,0,22,1,8,4,5,133,9
315,com_google_security_zynamics_binnavi_Database_CDatabase_close,315,0,8,0,35,2,9,5,3,133,11
316,com_google_security_zynamics_binnavi_Database_CDatabaseContent_getRawModules,316,0,1,0,3,0,0,0,0,136,0
317,com_google_security_zynamics_binnavi_Database_CDatabaseManager_removeDatabase,317,0,2,1,12,0,2,2,1,137,2
318,com_google_security_zynamics_binnavi_Database_CDatabaseLoader_getErrorCode,318,0,1,1,3,0,1,1,1,138,1
319,com_google_security_zynamics_binnavi_Database_CProjectViewFinder_CProjectViewFinder,319,0,1,1,7,0,0,0,0,139,0
320,com_google_security_zynamics_binnavi_Database_CDatabaseManager_moveDatabase,320,0,2,2,13,0,2,2,1,137,2
321,com_google_security_zynamics_binnavi_Database_ContainerFinder_findView,321,0,1,2,7,0,2,2,1,140,2
322,com_google_security_zynamics_binnavi_Database_CDatabaseManager_addListener,322,0,1,1,3,0,1,1,1,137,1
323,com_google_security_zynamics_binnavi_Database_CGenericSQLUserFunctions_deleteUser,323,0,1,2,19,0,4,4,1,141,4
324,com_google_security_zynamics_binnavi_Database_CModuleViewFinder_CModuleViewFinder,324,0,1,1,7,0,0,0,0,142,0
325,com_google_security_zynamics_binnavi_Database_CDatabaseManager_addDatabase,325,0,2,1,14,0,2,2,1,137,2
326,com_google_security_zynamics_binnavi_Database_CGenericSQLUserFunctions_editUserName,326,0,1,3,24,0,5,5,1,141,5
327,com_google_security_zynamics_binnavi_Database_DatabaseVersion_DatabaseVersion,327,0,1,1,8,1,0,0,0,143,1
328,com_google_security_zynamics_binnavi_Database_DefaultDatabaseLoadProgressReporter_start,328,0,1,0,3,0,0,0,0,144,0
329,com_google_security_zynamics_binnavi_Database_CProjectViewGenerator_generate,329,0,1,12,3,0,11,2,9,145,11
330,com_google_security_zynamics_binnavi_Database_DatabaseVersion_getString,330,0,1,0,7,0,0,0,0,143,0
331,com_google_security_zynamics_binnavi_Database_DatabaseVersion_needsUpgrading,331,0,1,1,8,1,0,0,0,143,1
332,com_google_security_zynamics_binnavi_Database_DatabaseVersion_compareTo,332,0,3,1,24,1,0,0,0,143,1
333,com_google_security_zynamics_binnavi_Database_PostgreSQLProvider_PostgreSQLProvider,333,0,1,1,5,0,2,2,1,146,2
334,com_google_security_zynamics_binnavi_Database_cache_NodeCache_getNodeByAddress,334,0,1,2,4,0,0,0,0,147,0
335,com_google_security_zynamics_binnavi_Database_Exceptions_CouldntConnectException_getSqlState,335,0,1,0,7,0,0,0,0,148,0
336,com_google_security_zynamics_binnavi_Database_Exceptions_InvalidDatabaseException_InvalidDatabaseException,336,0,1,1,7,0,0,0,0,149,0
337,com_google_security_zynamics_binnavi_Database_cache_InstructionCache_addInstructions,337,0,1,1,8,0,0,0,0,150,0
338,com_google_security_zynamics_binnavi_Database_cache_EdgeCache_getModuleId,338,0,1,1,3,0,8,5,2,151,8
339,com_google_security_zynamics_binnavi_Database_Exceptions_CouldntInitializeDatabaseException_CouldntInitializeDatabaseException,339,0,1,1,8,0,0,0,0,152,0
340,com_google_security_zynamics_binnavi_Database_cache_NodeCache_NodeCache,340,0,1,1,4,0,1,1,1,147,1
341,com_google_security_zynamics_binnavi_Database_Exceptions_CouldntLoadDataException_CouldntLoadDataException,341,0,1,1,8,0,0,0,0,153,0
342,com_google_security_zynamics_binnavi_Database_Interfaces_IDatabase_isLoaded,342,0,1,0,5,0,0,0,0,154,0
343,com_google_security_zynamics_binnavi_Database_cache_InstructionCache_get,343,0,2,1,7,1,0,0,0,150,1
344,com_google_security_zynamics_binnavi_Database_cache_InstructionCache_getInstructionByAddress,344,0,1,2,3,0,1,1,1,150,1
345,com_google_security_zynamics_binnavi_Database_cache_EdgeCache_addEdges,345,0,8,1,32,3,3,2,2,151,6
346,com_google_security_zynamics_binnavi_Database_Interfaces_AddressSpaceContentBackend_addModule,346,0,1,2,11,0,0,0,0,155,0
347,com_google_security_zynamics_binnavi_Database_Interfaces_IDatabaseContent_addProject,347,0,1,1,10,0,0,0,0,156,0
348,com_google_security_zynamics_binnavi_Database_Interfaces_AddressSpaceContentBackend_setImageBase,348,0,1,3,9,0,0,0,0,155,0
349,com_google_security_zynamics_binnavi_Database_Interfaces_IDatabase_getConfiguration,349,0,1,0,5,0,0,0,0,154,0
350,com_google_security_zynamics_binnavi_Database_Interfaces_AddressSpaceContentBackend_removeModule,350,0,1,2,9,0,0,0,0,155,0
351,com_google_security_zynamics_binnavi_Database_Interfaces_IDatabase_isLoading,351,0,1,0,5,0,0,0,0,154,0
352,com_google_security_zynamics_binnavi_Database_Interfaces_IDatabase_getContent,352,0,1,0,5,0,0,0,0,154,0
353,com_google_security_zynamics_binnavi_Database_Exceptions_InvalidDatabaseVersionException_InvalidDatabaseVersionException,353,0,1,1,7,0,0,0,0,157,0
354,com_google_security_zynamics_binnavi_Database_Exceptions_CouldntUpdateDatabaseException_CouldntUpdateDatabaseException,354,0,1,2,8,0,0,0,0,158,0
355,com_google_security_zynamics_binnavi_Database_Exceptions_CouldntSaveDataException_CouldntSaveDataException,355,0,1,1,8,0,0,0,0,159,0
356,com_google_security_zynamics_binnavi_Database_Exceptions_CPartialLoadException_getModule,356,0,1,0,7,0,0,0,0,160,0
357,com_google_security_zynamics_binnavi_Database_Interfaces_IDatabaseListener_changedPassword,357,0,1,2,6,0,0,0,0,161,0
358,com_google_security_zynamics_binnavi_Database_Interfaces_IDatabaseListener_changedIdentity,358,0,1,2,6,0,0,0,0,161,0
359,com_google_security_zynamics_binnavi_Database_Interfaces_IDatabaseManager_addListener,359,0,1,1,6,0,0,0,0,162,0
360,com_google_security_zynamics_binnavi_Database_Interfaces_IDatabaseManager_removeDatabase,360,0,1,1,7,0,0,0,0,162,0
361,com_google_security_zynamics_binnavi_Database_Interfaces_IDatabaseListener_loadedDatabase,361,0,1,1,5,0,0,0,0,161,0
362,com_google_security_zynamics_binnavi_Database_Interfaces_SQLProvider_appendSectionComment,362,0,1,4,10,0,0,0,0,163,0
363,com_google_security_zynamics_binnavi_Database_Interfaces_SQLProvider_createProject,363,0,1,1,7,0,0,0,0,163,0
364,com_google_security_zynamics_binnavi_Database_Interfaces_SQLProvider_assignDebugger,364,0,1,2,9,0,0,0,0,163,0
365,com_google_security_zynamics_binnavi_Database_Interfaces_SQLProvider_createTypeSubstitution,365,0,1,7,13,0,0,0,0,163,0
366,com_google_security_zynamics_binnavi_Database_Interfaces_SQLProvider_deleteFunctionComment,366,0,1,3,8,0,0,0,0,163,0
367,com_google_security_zynamics_binnavi_Database_Interfaces_SQLProvider_deleteSectionComment,367,0,1,4,9,0,0,0,0,163,0
368,com_google_security_zynamics_binnavi_Database_Interfaces_SQLProvider_deleteTag,368,0,1,1,6,0,0,0,0,163,0
369,com_google_security_zynamics_binnavi_Database_Interfaces_SQLProvider_deleteTextNodeComment,369,0,1,3,8,0,0,0,0,163,0
370,com_google_security_zynamics_binnavi_Database_Interfaces_SQLProvider_deleteTypeInstance,370,0,1,2,8,0,0,0,0,163,0
371,com_google_security_zynamics_binnavi_Database_Interfaces_SQLProvider_getDatabaseVersion,371,0,1,0,6,0,0,0,0,163,0
372,com_google_security_zynamics_binnavi_Database_Interfaces_SQLProvider_findProject,372,0,1,1,6,0,0,0,0,163,0
373,com_google_security_zynamics_binnavi_Database_Interfaces_SQLProvider_editGlobalInstructionComment,373,0,1,4,9,0,0,0,0,163,0
374,com_google_security_zynamics_binnavi_Database_Interfaces_SQLProvider_editFunctionComment,374,0,1,4,9,0,0,0,0,163,0
375,com_google_security_zynamics_binnavi_Database_Interfaces_SQLProvider_getModificationDate,375,0,1,1,7,0,0,0,0,163,0
376,com_google_security_zynamics_binnavi_Database_Interfaces_SQLProvider_loadCommentById,376,0,1,1,8,0,0,0,0,163,0
377,com_google_security_zynamics_binnavi_Database_Interfaces_SQLProvider_getViewsWithAddress,377,0,1,3,9,0,0,0,0,163,0
378,com_google_security_zynamics_binnavi_Database_Interfaces_SQLProvider_loadMixedgraphs,378,0,1,1,7,0,0,0,0,163,0
379,com_google_security_zynamics_binnavi_Database_Interfaces_SQLProvider_readSetting,379,0,1,2,8,0,0,0,0,163,0
380,com_google_security_zynamics_binnavi_Database_Interfaces_SQLProvider_loadTypeInstance,380,0,1,2,11,0,0,0,0,163,0
381,com_google_security_zynamics_binnavi_Database_Interfaces_SQLProvider_loadFlowgraphs,381,0,1,1,7,0,0,0,0,163,0
382,com_google_security_zynamics_binnavi_Database_Interfaces_SQLProvider_loadTypeSubstitutions,382,0,1,1,8,0,0,0,0,163,0
383,com_google_security_zynamics_binnavi_Database_Interfaces_SQLProvider_loadTagManager,383,0,1,1,7,0,0,0,0,163,0
384,com_google_security_zynamics_binnavi_Database_Interfaces_SQLProvider_setGlobalReplacement,384,0,1,2,7,0,0,0,0,163,0
385,com_google_security_zynamics_binnavi_Database_Interfaces_SQLProvider_setName,385,0,1,2,7,0,0,0,0,163,0
386,com_google_security_zynamics_binnavi_Database_Interfaces_SQLProvider_setStared,386,0,1,2,8,0,0,0,0,163,0
387,com_google_security_zynamics_binnavi_Database_Interfaces_SQLProvider_setDescription,387,0,1,2,7,0,0,0,0,163,0
388,com_google_security_zynamics_binnavi_Database_Interfaces_SQLProvider_saveData,388,0,1,2,7,0,0,0,0,163,0
389,com_google_security_zynamics_binnavi_Database_Interfaces_ViewGenerator_generate,389,0,1,12,16,0,0,0,0,164,0
390,com_google_security_zynamics_binnavi_Database_NodeParser_CCodeNodeParser_createNewOperand,390,0,2,2,26,4,14,3,12,165,18
391,com_google_security_zynamics_binnavi_Database_NodeParser_CCodeNodeParser_extractLine,391,0,8,1,39,2,12,3,7,165,14
392,com_google_security_zynamics_binnavi_Database_NodeParser_CCodeNodeParser_getValue,392,0,1,2,10,0,2,1,2,165,2
393,com_google_security_zynamics_binnavi_Database_NodeParser_CCodeNodeParser_lookupReplacement,393,0,4,3,21,0,5,5,1,165,5
394,com_google_security_zynamics_binnavi_Database_NodeParser_ICodeNodeProvider_getData,394,0,1,0,7,0,0,0,0,166,0
395,com_google_security_zynamics_binnavi_Database_NodeParser_CCodeNodeParser_CCodeNodeParser,395,0,2,3,15,0,2,2,1,165,2
396,com_google_security_zynamics_binnavi_Database_NodeParser_ICodeNodeProvider_getX,396,0,1,0,7,0,0,0,0,166,0
397,com_google_security_zynamics_binnavi_Database_NodeParser_ICodeNodeProvider_getFunctionAddress,397,0,1,0,6,0,0,0,0,166,0
398,com_google_security_zynamics_binnavi_Database_NodeParser_ICodeNodeProvider_getReference,398,0,1,0,7,0,0,0,0,166,0
399,com_google_security_zynamics_binnavi_Database_NodeParser_ICodeNodeProvider_getModule,399,0,1,0,7,0,0,0,0,166,0
400,com_google_security_zynamics_binnavi_Database_NodeParser_ICodeNodeProvider_getHeight,400,0,1,0,6,0,0,0,0,166,0
401,com_google_security_zynamics_binnavi_Database_NodeParser_InstructionLine_getOperands,401,0,1,0,7,0,0,0,0,167,0
402,com_google_security_zynamics_binnavi_Database_NodeParser_InstructionLine_getParentFunction,402,0,1,0,7,0,0,0,0,167,0
403,com_google_security_zynamics_binnavi_Database_NodeParser_InstructionLine_getArchitecture,403,0,1,0,7,0,0,0,0,167,0
404,com_google_security_zynamics_binnavi_Database_NodeParser_ICodeNodeProvider_isSelected,404,0,1,0,7,0,0,0,0,166,0
405,com_google_security_zynamics_binnavi_Database_NodeParser_InstructionLine_getMnemonic,405,0,1,0,7,0,0,0,0,167,0
406,com_google_security_zynamics_binnavi_Database_NodeParser_InstructionLine_getLocalNodeCommentId,406,0,1,0,7,0,0,0,0,167,0
407,com_google_security_zynamics_binnavi_Database_NodeParser_InstructionConverter_generateTree,407,0,7,3,40,0,19,8,10,168,19
408,com_google_security_zynamics_binnavi_Database_NodeParser_ICodeNodeProvider_prev,408,0,1,0,6,0,0,0,0,166,0
409,com_google_security_zynamics_binnavi_Database_NodeParser_ICodeNodeProvider_next,409,0,1,0,6,0,0,0,0,166,0
